Label,GroupId,YearsExperience,Education,FullName,SkillSet
0,1,14,Undergraduate,Sloane LeEstut,HTML/CSS;JavaScript;TypeScript;Express;React.js;Vue.js;DigitalOcean;MongoDB;MySQL;Redis
0,1,25,Undergraduate,Tymothy Aglione,C#;HTML/CSS;JavaScript;Kotlin;Node.js;Objective-C;PowerShell;SQL;TypeScript;Git;ASP.NET;ASP.NET Core ;Express;jQuery;React.js;AWS;Microsoft Azure;Firebase;Microsoft SQL Server;Redis;SQLite
0,1,7,Undergraduate,Joseito Conibear,C;C++;PHP;Python;Git;Flask;MongoDB;MySQL;Oracle;Redis
0,1,11,NoHigherEd,Ode Breagan,Bash/Shell;HTML/CSS;JavaScript;PHP;PowerShell;Ruby;SQL;TypeScript;Docker;Git;Yarn;jQuery;Laravel;Ruby on Rails;Vue.js;MariaDB;MongoDB;MySQL;PostgreSQL;SQLite
0,1,17,Master,Reta Ruf,C++;Java;JavaScript;Kotlin;Python;SQL;Ansible;Docker;Git;Kubernetes;AWS;Elasticsearch;Oracle;Redis
0,1,6,Undergraduate,Floyd Millan,C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;TypeScript;Docker;Git;Xamarin;Angular;ASP.NET;ASP.NET Core ;Microsoft SQL Server;PostgreSQL
0,1,18,Undergraduate,Naomi Conws,Go;Docker;Cassandra
0,1,41,Other,Karil Newhouse,Python;ASP.NET Core ;Microsoft SQL Server;MySQL;PostgreSQL;SQLite
0,1,14,Master,Brnaby Allanby,LISP;PHP;Python;Scala;SQL;Docker;MySQL;PostgreSQL;SQLite
0,1,4,Undergraduate,Rawley Janton,HTML/CSS;JavaScript;Node.js;PHP;SQL;Git;Laravel;React.js;Symfony;Vue.js;AWS;DigitalOcean;MySQL;Redis;SQLite
0,1,4,Undergraduate,Nadiya Garratty,HTML/CSS;Java;JavaScript;Ruby;SQL;TypeScript;Git;Yarn;React.js;Ruby on Rails;Spring;MySQL;PostgreSQL
1,1,15,Other,Noe Fetherstone,Bash/Shell;JavaScript;PHP;SQL;Git;AWS;DigitalOcean;MySQL
0,1,18,Undergraduate,Elicia Penhalewick,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;SQL;Docker;Git;React.js;Spring;AWS;Google Cloud Platform;Oracle;PostgreSQL
0,1,20,PhD,Piper Sabati,C++;Elixir;Rust;Kubernetes;Terraform;AWS
0,1,15,PhD,Lorianne Nutley,C;C++;Java;Matlab;R;Git;Vue.js
0,1,11,Master,Lev Vincent,Python;Docker;Git;Kubernetes;AWS;DigitalOcean;Google Cloud Platform;Microsoft Azure;MongoDB;PostgreSQL
0,1,12,Undergraduate,Sigismond Turmell,C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;Docker;Git;Angular;Angular.js;AWS;Google Cloud Platform;Elasticsearch;MongoDB;MySQL;Oracle
0,1,30,PhD,Aggy Summerill,JavaScript;Python;Docker;Git;Kubernetes;Django;React.js;AWS;SQLite
0,1,18,NoHigherEd,Charleen Shynn,C#;Git;ASP.NET Core ;Vue.js;Microsoft Azure;Microsoft SQL Server
0,1,15,Undergraduate,Gardy Yitzovitz,Bash/Shell;HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;Yarn;Express;Gatsby;jQuery;React.js
0,1,21,Undergraduate,Wandis Mulvy,HTML/CSS;JavaScript;Angular.js;jQuery
0,1,8,Master,Caren Bromehed,Assembly;Bash/Shell;C;C++;PowerShell;Python;Git;Microsoft Azure
0,1,12,Undergraduate,Nil Mitkcov,Bash/Shell;JavaScript;Python;SQL;Docker;Git;Django;jQuery;AWS;Google Cloud Platform;Heroku;MongoDB;MySQL;PostgreSQL;SQLite
0,1,6,Undergraduate,Aleen Holdey,Dart;Python;Docker;Git;AWS;Google Cloud Platform;Firebase;MongoDB;PostgreSQL;SQLite
1,1,6,Other,Joellyn Firidolfi,HTML/CSS;JavaScript;PHP;Python;SQL;Docker;Git;jQuery;Symfony;MySQL
0,1,8,NoHigherEd,Tatiania Faragher,Dart;HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript;Git;Yarn;Angular;Express;React.js;Symfony;Google Cloud Platform;Elasticsearch;Firebase;MySQL
0,1,27,Master,Ingar De Bischof,Go;Groovy;Java;Kotlin;Python;Ansible;Docker;Git;Kubernetes;Microsoft Azure;MariaDB;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;Redis
0,1,13,PhD,Estrella Shepheard,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;Python;SQL;Git;ASP.NET;Flask;jQuery;Microsoft Azure;Firebase;Microsoft SQL Server;SQLite
0,1,2,Master,Donalt Doorey,Haskell;JavaScript
0,1,24,Undergraduate,Nowell Springle,C#;Docker;Git;Kubernetes;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server
0,1,25,Master,Edeline Gruby,C#;HTML/CSS;JavaScript;Git;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server
0,1,42,Undergraduate,Collete Attawell,Kotlin;Git
0,1,7,Other,Jethro Slowcock,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;Objective-C;PHP;Python;R;Ruby;SQL;TypeScript;Docker;Git;Unity 3D;Xamarin;Yarn;Angular;Angular.js;ASP.NET;ASP.NET Core ;Django;Express;jQuery;Laravel;React.js;MongoDB;MySQL
0,1,30,Other,Arleyne Sully,C#;HTML/CSS;JavaScript;SQL;Docker;Git;Kubernetes;Angular;ASP.NET;ASP.NET Core ;jQuery;AWS;Microsoft Azure;Microsoft SQL Server
0,1,9,Other,Boris Sambedge,C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;Docker;Git;Xamarin;ASP.NET Core ;jQuery;Microsoft Azure;Firebase;MariaDB;Microsoft SQL Server;MySQL
1,1,26,Undergraduate,Lenka Leverington,Bash/Shell;C;C++;Go;Groovy;Python;Ansible;Docker;Git;Yarn;Angular;React.js;Google Cloud Platform;MySQL;PostgreSQL;SQLite
0,1,26,Other,Harwell Hucknall,C#;Java;Git;Google Cloud Platform;Microsoft SQL Server;SQLite
0,1,15,Master,Flori Eckart,Bash/Shell;C;C++;Java;Rust;SQL;Ansible;Docker;Git;Kubernetes;DigitalOcean;Cassandra;PostgreSQL;SQLite
0,1,10,Undergraduate,Shanna Farguhar,C#;HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;Unity 3D;Yarn;React.js;AWS;Google Cloud Platform;Microsoft Azure;Firebase;MongoDB;Oracle
0,1,20,PhD,Phylis Lampart,Bash/Shell;Perl;R;SQL;DigitalOcean;Google Cloud Platform;IBM DB2;Oracle
0,1,12,Undergraduate,Alfreda Kent,C#;Dart;Delphi;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;PowerShell;Python;Ruby;SQL;TypeScript;Docker;Git;Kubernetes;Unity 3D;Unreal Engine;ASP.NET;ASP.NET Core ;Django;React.js;AWS;Couchbase;Elasticsearch;MySQL;SQLite
1,1,12,Undergraduate,Winston Housecraft,Python;Docker;Git;Django;Flask;AWS;DigitalOcean;PostgreSQL
0,1,25,Master,Cherey Sibun,C#;C++;Git;Unity 3D
0,1,6,Other,Mabelle Mountfort,C#;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Scala;SQL;Angular;Angular.js;ASP.NET;ASP.NET Core ;Spring;AWS;Microsoft Azure;Firebase;MongoDB;MySQL;PostgreSQL;Redis;SQLite
0,1,25,Other,Catriona Berick,C;Go;Perl;Python;Git;Kubernetes;Terraform;Google Cloud Platform;MySQL;PostgreSQL;Redis
0,1,8,Master,Marianne Usborn,Java;JavaScript;Python;SQL;Docker;Git;Spring;AWS;Elasticsearch;MySQL
0,1,35,PhD,Gonzalo Claricoats,APL;Erlang;Go;Python;Chef;Git;Kubernetes;Flask;IBM Cloud or Watson
0,1,16,Master,Patrizia Houldcroft,Bash/Shell;JavaScript;Python;SQL;Docker;Git;Django;Flask;Microsoft Azure;MongoDB;PostgreSQL;SQLite
0,1,14,Undergraduate,Hervey Millott,JavaScript;TypeScript;Git;Angular;Express;Elasticsearch;MongoDB
0,1,6,Undergraduate,Joceline Gauge,Elixir;HTML/CSS;JavaScript;Ruby;Docker;Git;React.js;Ruby on Rails;AWS;DigitalOcean;Heroku;MySQL;PostgreSQL;Redis
0,1,15,NoHigherEd,Dniren Gallego,Bash/Shell;Python;Ansible;Docker;Git;Kubernetes;AWS;DigitalOcean;Elasticsearch;PostgreSQL
0,1,3,Master,Pamella Simmank,HTML/CSS;JavaScript;Node.js;Docker;Git;Yarn;React.js;Google Cloud Platform;MySQL
0,1,12,Undergraduate,Even Prinnett,HTML/CSS;JavaScript;Node.js;TypeScript;Git;Yarn;React.js
0,1,7,Undergraduate,Simmonds Henrionot,Groovy;Java;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Kubernetes;Unity 3D;Angular;Spring;Elasticsearch;MongoDB;Oracle;Redis
0,1,9,Undergraduate,Emeline Grigore,C;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Angular;Angular.js;Express;jQuery;DigitalOcean;Microsoft Azure;Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis
1,1,20,Master,Tillie Baden,C#;C++
0,1,10,Undergraduate,Mair Worssam,C#;HTML/CSS;Java;JavaScript;PowerShell;SQL;TypeScript;Docker;Git;Unity 3D;Yarn;Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;React.js;Spring;Vue.js;Heroku;Microsoft Azure;Firebase;Microsoft SQL Server;MySQL
1,1,7,Undergraduate,Alexis Latus,Assembly;Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Matlab;Python;R;SQL;TypeScript;Git;Angular;Angular.js;Django;Spring;AWS;Microsoft SQL Server;MySQL;Oracle;SQLite
0,1,9,Undergraduate,Rodrique Gulberg,Go;JavaScript;SQL;TypeScript;Angular;AWS;Elasticsearch;MariaDB
0,1,10,Other,Bink Ginn,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;Python;TypeScript;Docker;Git;Yarn;Angular;Django;Express;FastAPI;Flask;React.js;Heroku;MongoDB;SQLite
0,1,9,Undergraduate,Ginger Rolling,HTML/CSS;Java;JavaScript;Node.js;SQL;Git;jQuery;React.js;Spring;AWS;Elasticsearch;MySQL;PostgreSQL
0,1,13,Undergraduate,Monah Kemish,C#;HTML/CSS;Java;JavaScript;Objective-C;SQL;Swift;VBA;Git;Unity 3D;jQuery;Microsoft Azure;Firebase
0,1,15,Master,Sheila Dewen,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Git;Angular;Spring;AWS;Oracle;PostgreSQL
0,1,8,NoHigherEd,Laina Wards,HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;Express;Vue.js;Couchbase
0,1,6,Undergraduate,Maisie Itschakov,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;Python;Scala;SQL;TypeScript;Docker;Git;Kubernetes;Pulumi;Terraform;Angular;ASP.NET;ASP.NET Core ;jQuery;Laravel;Spring;Vue.js;Google Cloud Platform;Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis
0,1,8,Undergraduate,Abigael Asipenko,C#;HTML/CSS;JavaScript;Node.js;R;Ruby;SQL;TypeScript;Git;Angular;Angular.js;ASP.NET Core ;Express;React.js;Ruby on Rails;Vue.js;AWS;Microsoft Azure;DynamoDB;Microsoft SQL Server
0,1,7,Master,Currie Jirek,Bash/Shell;Java;Python;SQL;Docker;Git;AWS;MySQL
0,1,11,Master,Hazel Billsberry,Bash/Shell;Java;JavaScript;Python;Docker;Git;jQuery;React.js;Spring;Elasticsearch;MySQL;PostgreSQL;SQLite
0,1,22,Undergraduate,Toni Kopp,Bash/Shell;Ruby;SQL;Git;Oracle
0,1,6,Undergraduate,Alejoa Moan,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;Python;TypeScript;Docker;Git;Kubernetes;Terraform;React.js;Vue.js;DigitalOcean;Microsoft Azure;MongoDB;PostgreSQL
0,1,35,Master,Alecia Espinheira,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript;Git;Xamarin;Angular;ASP.NET;ASP.NET Core ;Microsoft Azure;MariaDB;Microsoft SQL Server;SQLite
0,1,12,Other,Annemarie Bernuzzi,Bash/Shell;C;HTML/CSS;Java;JavaScript;Python;SQL;Git;Flask;jQuery;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Microsoft Azure;MariaDB;MySQL;SQLite
0,1,6,Master,Leontyne Block,Bash/Shell;C#;C++;HTML/CSS;JavaScript;Node.js;TypeScript;Git;Kubernetes;Angular;Angular.js;ASP.NET Core ;Express;React.js;AWS;Google Cloud Platform;Firebase
0,1,5,Undergraduate,Antin Darkott,Bash/Shell;JavaScript;Python;SQL;Docker;Git;Kubernetes;Flask;AWS;Google Cloud Platform;Elasticsearch;Firebase;Microsoft SQL Server;PostgreSQL
0,1,10,Undergraduate,Lucais Tinham,Java;Python;Ansible;Docker;Git;Django;Spring;AWS;DigitalOcean;Elasticsearch;MariaDB;MySQL;Oracle;PostgreSQL;Redis
0,1,20,Other,Fidelia Vedishchev,Bash/Shell;C#;C++;Go;HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript;VBA;Git;ASP.NET;ASP.NET Core ;DigitalOcean;Cassandra;Elasticsearch;MariaDB;Microsoft SQL Server;PostgreSQL;Redis;SQLite
0,1,15,Master,Dallas Murden,C#;C++;Python;Git;Django;React.js;AWS
0,1,9,Undergraduate,Rikki Morot,HTML/CSS;JavaScript;Node.js;TypeScript;Deno;Docker;Git;Yarn;Angular;Angular.js;Express;FastAPI;Gatsby;React.js;Svelte;Vue.js;AWS;DigitalOcean;Heroku;Firebase;MongoDB;MySQL;PostgreSQL;Redis
0,1,8,Undergraduate,Sharia Whitman,C#;Groovy;PHP;Angular.js
0,1,8,Undergraduate,Antony Nelane,Bash/Shell;Go;JavaScript;Node.js;Python;Docker;Git;React.js;Google Cloud Platform;MongoDB;PostgreSQL
0,1,21,Undergraduate,Terry Fibbitts,C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;ASP.NET;jQuery;Vue.js;AWS;Google Cloud Platform;Microsoft Azure;Microsoft SQL Server
0,1,18,NoHigherEd,Rebeka Petracco,Bash/Shell;HTML/CSS;JavaScript;PHP;Git;jQuery;Laravel;Svelte;Vue.js;MySQL;SQLite
0,1,25,PhD,Frankie Henkmann,Python;Docker;Git;AWS;MariaDB;PostgreSQL
0,1,20,Undergraduate,Xylina Partkya,C#;HTML/CSS;VBA;ASP.NET;Microsoft Azure;Microsoft SQL Server
0,1,10,Undergraduate,Miof mela Gogie,Scala;SQL;TypeScript;Docker;Git;Terraform;React.js;AWS;Microsoft Azure;PostgreSQL
0,1,12,Master,Rowena Filipov,Java;Matlab;Python;SQL;Docker;Git;IBM Cloud or Watson;PostgreSQL
0,1,10,Undergraduate,Deloris Gascoine,Bash/Shell;Haskell;Rust;Ansible;Docker;Git;Kubernetes;PostgreSQL
0,1,12,Master,Sallyanne Garnson,C;Java;Kotlin;Git;Drupal;jQuery;Google Cloud Platform;Microsoft Azure;MySQL;SQLite
1,1,28,Undergraduate,Vivyan Balham,C;C#;Crystal;JavaScript;PHP;PowerShell;Python;SQL;VBA;Git;ASP.NET;ASP.NET Core ;jQuery;MariaDB;Microsoft SQL Server;MySQL;PostgreSQL
0,1,3,Undergraduate,Steve Fibbings,Assembly;Bash/Shell;C;C++;Dart;HTML/CSS;Java;JavaScript;Matlab;Node.js;PHP;Python;SQL;Docker;Git;Yarn;Django;Express;Flask;Laravel;React.js;Spring;AWS;Google Cloud Platform;Heroku;Firebase;MongoDB;MySQL;SQLite
0,1,18,Undergraduate,Rutger Baynton,Bash/Shell;Go;JavaScript;Node.js;PHP;SQL;Swift;TypeScript;Docker;Git;Kubernetes;Terraform;Angular;Django;Express;React.js;Symfony;AWS;DigitalOcean;Google Cloud Platform;Oracle Cloud Infrastructure;Elasticsearch;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite
0,1,39,PhD,Pearla Gopsell,Bash/Shell;C;Git;Puppet;SQLite
0,1,15,Undergraduate,De witt Baine,Bash/Shell;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Yarn;Express;React.js;AWS;Heroku;MongoDB;Redis
0,1,7,Master,Lisetta Baume,HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript;Git;Unity 3D;Yarn;React.js;AWS;Microsoft Azure;MongoDB;MySQL;Oracle;PostgreSQL;Redis
0,1,11,Undergraduate,Lonnie Barhims,C;C++;HTML/CSS;Objective-C;Python;Swift;Docker;Git;MySQL;PostgreSQL;SQLite
0,1,16,Undergraduate,Jeffy Arniz,HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;Swift;TypeScript;Docker;Git;Yarn;Angular;Express;Gatsby;React.js;AWS;Google Cloud Platform;Heroku;Elasticsearch;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite
0,1,6,Undergraduate,Prissie Schout,HTML/CSS;JavaScript;TypeScript;Git;Yarn;Angular;Angular.js;jQuery;Heroku
0,1,15,Master,Shannen Boick,Go;HTML/CSS;JavaScript;Python;TypeScript;Docker;Flow;Git;Kubernetes;Terraform;Yarn;React.js;AWS;Google Cloud Platform;DynamoDB;Elasticsearch;MongoDB
0,1,6,Other,Cesaro Scarlet,Assembly;HTML/CSS;Node.js;Python;SQL;Ansible;Docker;Git;Angular;Angular.js;Django;Flask;jQuery;AWS;Microsoft SQL Server;MySQL;PostgreSQL;SQLite
0,1,40,Master,Godwin Cobbledick,Bash/Shell;Groovy;Java;JavaScript;Git;jQuery;Spring;Elasticsearch;MongoDB
0,1,30,PhD,Oby Leahy,C#;Git;Microsoft SQL Server
0,1,14,Undergraduate,Finn Andrick,Bash/Shell;PowerShell;Ansible;Git;DigitalOcean;Oracle;PostgreSQL
0,1,6,Undergraduate,Lainey Barnshaw,Java;SQL;Unity 3D;jQuery;MySQL;Oracle
0,1,6,NoHigherEd,Shannah O' Culligan,C#;C++;HTML/CSS;JavaScript;TypeScript;Git;Xamarin;Yarn;ASP.NET Core ;React.js;MySQL;PostgreSQL
0,1,3,Undergraduate,Denna Quade,Bash/Shell;Dart;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;TypeScript;Git;Express;DigitalOcean;Heroku;MongoDB;MySQL;SQLite
0,1,20,Undergraduate,Aubrie Abeles,C#;HTML/CSS;JavaScript;SQL;Git;Xamarin;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;PostgreSQL
0,1,5,Master,Eve Goforth,Bash/Shell;JavaScript;Ruby;Flow;Git;Kubernetes;React.js;Ruby on Rails;AWS;PostgreSQL;Redis
0,1,23,Other,Huntley Bodsworth,C#;HTML/CSS;JavaScript;SQL;Git;ASP.NET;jQuery;Microsoft SQL Server
0,1,20,Undergraduate,Linc Hollington,Bash/Shell;Java;Python;Rust;SQL;Docker;Git;Elasticsearch
0,1,13,Undergraduate,Meryl Dyer,Groovy;Java;Kotlin;Swift;Git;AWS;Google Cloud Platform;Firebase;SQLite
0,1,16,Undergraduate,Rosita Yurinov,Java;Git;Kubernetes;Spring;AWS;Microsoft Azure;Cassandra;DynamoDB;Firebase;Microsoft SQL Server;PostgreSQL;Redis
0,1,12,Master,Bryan Callard,HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;Kubernetes;Yarn;jQuery;React.js;AWS;Google Cloud Platform;Microsoft Azure;PostgreSQL
0,1,10,Undergraduate,Hadleigh Onele,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript;Docker;Git;Angular;Flask;Spring;AWS;DynamoDB;Elasticsearch;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;Redis
0,1,22,Undergraduate,Neda Linny,Bash/Shell;C;C++;Matlab;Python;VBA;Docker;Git;Django;Flask;MariaDB;MySQL;Oracle;SQLite
0,1,1,Undergraduate,Eli Inmett,HTML/CSS;JavaScript;Git;React.js
0,1,12,Master,Elinor Baudesson,Python;Rust;Docker;Git;Kubernetes;FastAPI;Flask;AWS;MongoDB;PostgreSQL
0,1,30,Undergraduate,Lauralee de Guerre,C#;Dart;HTML/CSS;JavaScript;Kotlin;Node.js;Objective-C;PHP;PowerShell;Python;Ruby;SQL;Swift;TypeScript;Git;Unity 3D;Angular;Angular.js;Django;Express;Flask;jQuery;React.js;Ruby on Rails;AWS;DigitalOcean;Heroku;Cassandra;DynamoDB;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite
0,1,22,Master,Carmelina Fassman,HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Ansible;Deno;Docker;Git;Kubernetes;Yarn;React.js;Vue.js;Google Cloud Platform;Microsoft Azure;MongoDB;MySQL
0,1,30,Master,Jasen Holbarrow,Bash/Shell;Dart;HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL;Docker;Kubernetes;Express;Google Cloud Platform;MongoDB;PostgreSQL
0,1,20,Other,Elden Lilliman,JavaScript;PHP;SQL;Laravel;Vue.js;MySQL
0,1,13,Master,Olive Heady,Bash/Shell;Java;Python;Scala;SQL;Docker;Git;MariaDB;MySQL;Oracle;PostgreSQL
0,1,3,Undergraduate,Valaria Dreelan,HTML/CSS;JavaScript;Python;ASP.NET;AWS
0,1,25,Undergraduate,Margo Petegre,Bash/Shell;JavaScript;Node.js;Ruby;TypeScript;Chef;Docker;Git;AWS;Couchbase;DynamoDB;Elasticsearch;MongoDB
0,1,17,Undergraduate,Guthrey Dyhouse,Bash/Shell;Kotlin;Python;Rust;Git
0,1,14,Other,Barrett Vequaud,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Git;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server;MongoDB;MySQL
0,1,13,Other,Sherill Iacovazzi,HTML/CSS;JavaScript;PHP;R;SQL;Docker;Git;jQuery;Heroku;MariaDB;MySQL
0,1,4,Other,Dorena Knox,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PowerShell;Python;SQL;TypeScript;Git;Yarn;Express;jQuery;React.js;Heroku;Firebase;MongoDB
0,1,13,Master,Emmaline Sima,JavaScript;Python;TypeScript;Ansible;Docker;Git;Kubernetes;Angular;Express;Flask;React.js;Microsoft Azure;Elasticsearch;MongoDB;PostgreSQL
0,1,9,Master,Orson Yanshin,C++;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;Git;ASP.NET Core ;jQuery;Laravel;AWS;MySQL
0,1,8,Other,Ethelda Terrans,C#;HTML/CSS;JavaScript;Node.js;PHP;TypeScript;Docker;Git;jQuery;React.js;Symfony;MySQL
0,1,34,Other,Dorita Grasha,Bash/Shell;C#;HTML/CSS;Java;PHP;SQL;Docker;Oracle Cloud Infrastructure;MySQL;Oracle;PostgreSQL
0,1,3,Master,Melitta Berzen,Python;R
0,1,12,Master,Thedric Kinchley,C#;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript;Docker;Kubernetes;ASP.NET;ASP.NET Core ;Express;jQuery;React.js;Vue.js;AWS;Microsoft Azure;DynamoDB;Microsoft SQL Server;MySQL
0,1,9,Undergraduate,Alex Czajka,Java;JavaScript;Python;Docker;Git;Django;Google Cloud Platform;Microsoft Azure;Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite
0,1,4,Undergraduate,Raleigh Crack,C++;HTML/CSS;JavaScript;Node.js;Git;Angular;React.js;AWS;Heroku;Microsoft Azure;MySQL;SQLite
0,1,11,Undergraduate,Sonia Heel,HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Yarn;Angular;Express;React.js;Vue.js;AWS;Microsoft Azure;DynamoDB;Elasticsearch;MongoDB;PostgreSQL;Redis
0,1,13,Other,Bertrando Rowling,Bash/Shell;HTML/CSS;Node.js;PHP;Python;TypeScript;Docker;Git;Kubernetes;Angular;Express;Gatsby;React.js;Svelte;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Microsoft Azure;Firebase;PostgreSQL
0,1,16,Undergraduate,Clarissa Wapplington,Python;Git
0,1,40,Undergraduate,Mira Rogister,C;C#;Matlab;Python;Git;AWS;PostgreSQL
1,1,17,Master,Maryl Tetla,Bash/Shell;C#;C++;PowerShell;Python;Git;Microsoft SQL Server;PostgreSQL;SQLite
0,1,21,NoHigherEd,Colet Culvey,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;Docker;Git;jQuery;Symfony;MariaDB;MySQL;Oracle;PostgreSQL;Redis;SQLite
0,1,27,Master,Iormina O'Brogane,C;C++;Java;Python
0,1,13,Master,Nerissa Onyon,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;Rust;TypeScript;Git;Express;React.js;AWS;DigitalOcean;Microsoft Azure;Elasticsearch;MongoDB;PostgreSQL;Redis
0,1,8,Undergraduate,Christabella Rhucroft,JavaScript;Node.js;PHP;SQL;TypeScript;Git;Unity 3D;Unreal Engine;Angular;Express;Laravel;React.js;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure;DynamoDB;Firebase;MongoDB;PostgreSQL
0,1,36,Undergraduate,Dominique MacCleod,Bash/Shell;C;Go;Java;Docker;Git;Kubernetes;AWS
0,1,11,Undergraduate,Gloriane Cops,Bash/Shell;C;C++;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Docker;Git;Yarn;Django;Express;FastAPI;Flask;React.js;AWS;DigitalOcean;Firebase;MariaDB;MySQL;PostgreSQL;Redis;SQLite
0,1,17,Undergraduate,Gilberto Everil,C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;VBA;Docker;Git;Kubernetes;Unity 3D;ASP.NET;ASP.NET Core ;Express;jQuery;Microsoft Azure;Microsoft SQL Server;MongoDB
0,1,13,Other,Lanny Balbeck,C;C#;C++;Go;JavaScript;Node.js;Objective-C;Swift;TypeScript;Unity 3D;Unreal Engine;Angular;Google Cloud Platform;Heroku;MariaDB;SQLite
0,1,3,Undergraduate,Billy Armatidge,HTML/CSS;JavaScript;Ruby;SQL;TypeScript;Git;Yarn;React.js;Ruby on Rails;Microsoft Azure;PostgreSQL
0,1,12,PhD,Dmitri Guinnane,Python;AWS;Microsoft Azure
0,1,25,Other,Terence MacPhaden,Bash/Shell;C;C#;Go;JavaScript;Python;Rust;SQL;TypeScript;Docker;Git;Unreal Engine;Yarn;Django;Express;FastAPI;Flask;React.js;AWS;DigitalOcean;Google Cloud Platform;Microsoft Azure;Elasticsearch;MariaDB;PostgreSQL;Redis;SQLite
0,1,4,Other,Ema Duesbury,C#;HTML/CSS;JavaScript;SQL;Git;Yarn;ASP.NET;ASP.NET Core ;React.js;Heroku;Microsoft Azure;Microsoft SQL Server
0,1,4,Other,Wendie Cushe,C#;HTML/CSS;SQL;TypeScript;Git;ASP.NET Core ;jQuery;Microsoft SQL Server;PostgreSQL
0,1,25,Undergraduate,Garvey Bewlie,C#;Kotlin;SQL;Docker;Unity 3D;ASP.NET Core ;MariaDB;Oracle;PostgreSQL;Redis;SQLite
0,1,15,Undergraduate,Hildegarde Kitteman,Bash/Shell;Go;HTML/CSS;Java;JavaScript;Objective-C;SQL;TypeScript;Docker;Git;React.js;AWS;DynamoDB;PostgreSQL
0,1,6,Undergraduate,Brewer Housen,Java;Spring;Firebase;MySQL;Oracle;SQLite
0,1,10,Undergraduate,Ara Brunke,C#;HTML/CSS;JavaScript;Node.js;PHP;SQL;Docker;Git;Laravel;Vue.js;MariaDB;Microsoft SQL Server;MySQL;Redis
